id,program_id,university_id,applicant_gpa_4_0,applicant_lang_test,applicant_lang_score,outcome,year,synthetic
1034,96,17,3.39,IELTS,6.8,admit,2025,True
1035,96,17,2.83,IELTS,7.7,admit,2024,True
1036,96,17,3.12,IELTS,7.7,admit,2025,True
1037,96,17,2.91,IELTS,6.8,admit,2025,True
1038,97,17,3.24,IELTS,5.9,admit,2025,True
1039,97,17,2.96,IELTS,6.3,admit,2023,True
1040,97,17,2.84,IELTS,6.7,admit,2025,True
1041,97,17,2.93,IELTS,6.1,admit,2023,True
1042,97,17,2.86,IELTS,5.9,admit,2025,True
1043,97,17,3.3,IELTS,5.9,reject,2023,True
1044,97,17,3.03,IELTS,7.9,admit,2023,True
1045,97,17,2.68,IELTS,7.3,reject,2025,True
1046,97,17,2.6,IELTS,6.0,reject,2024,True
1047,98,17,3.11,IELTS,6.5,admit,2023,True
1048,98,17,3.38,IELTS,7.6,admit,2023,True
1049,98,17,3.14,IELTS,7.2,reject,2023,True
1050,98,17,3.34,IELTS,7.0,admit,2024,True
1051,98,17,3.39,IELTS,6.8,reject,2023,True
1052,98,17,3.4,IELTS,6.5,admit,2025,True
1053,98,17,3.68,IELTS,7.0,admit,2023,True
1054,98,17,4.0,IELTS,6.8,admit,2024,True
1055,98,17,2.94,IELTS,6.8,admit,2023,True
1056,98,17,2.71,IELTS,7.1,admit,2024,True
1057,98,17,3.73,IELTS,6.6,reject,2024,True
1058,98,17,2.97,IELTS,7.5,admit,2023,True
1059,98,17,3.61,IELTS,7.6,admit,2024,True
1060,98,17,2.63,IELTS,5.8,admit,2025,True
1061,99,17,3.76,IELTS,6.9,admit,2025,True
1062,99,17,3.59,IELTS,7.3,admit,2023,True
1063,99,17,2.93,IELTS,6.4,admit,2024,True
1064,99,17,3.29,IELTS,6.5,admit,2024,True
1065,99,17,3.19,IELTS,7.6,admit,2024,True
1066,99,17,3.13,IELTS,7.0,reject,2024,True
1067,99,17,3.36,IELTS,7.5,admit,2024,True
1068,99,17,2.99,IELTS,6.9,admit,2024,True
1069,99,17,2.82,IELTS,6.5,admit,2023,True
1070,99,17,3.07,IELTS,5.8,admit,2023,True
1071,99,17,3.5,IELTS,6.8,admit,2023,True
1072,99,17,3.3,IELTS,7.0,admit,2025,True
1073,99,17,3.83,IELTS,5.5,admit,2025,True
1074,99,17,4.0,IELTS,6.7,admit,2025,True
1075,100,18,3.02,IELTS,6.5,admit,2024,True
1076,100,18,2.35,IELTS,7.3,reject,2025,True
1077,100,18,2.91,IELTS,6.0,admit,2023,True
1078,100,18,2.86,IELTS,6.2,admit,2023,True
1079,100,18,2.61,IELTS,7.0,reject,2024,True
1080,100,18,3.11,IELTS,6.1,admit,2025,True
1081,100,18,3.39,IELTS,6.5,admit,2024,True
1082,100,18,3.3,IELTS,7.0,admit,2023,True
1083,101,18,3.29,IELTS,6.2,admit,2023,True
1084,101,18,3.21,IELTS,6.4,reject,2024,True
1085,101,18,3.28,IELTS,6.6,admit,2025,True
1086,101,18,4.0,IELTS,6.2,admit,2025,True
1087,101,18,2.76,IELTS,6.3,admit,2023,True
1088,101,18,3.0,IELTS,7.9,reject,2023,True
1089,101,18,3.15,IELTS,6.4,admit,2025,True
1090,101,18,3.53,IELTS,7.4,reject,2024,True
1091,101,18,2.84,IELTS,7.7,admit,2024,True
1092,101,18,2.47,IELTS,5.7,reject,2025,True
1093,101,18,3.04,IELTS,6.3,reject,2023,True
1094,101,18,2.92,IELTS,6.8,admit,2024,True
1095,101,18,3.15,IELTS,7.2,reject,2025,True
1096,102,18,3.3,IELTS,7.8,admit,2024,True
1097,102,18,3.24,IELTS,6.0,admit,2025,True
1098,102,18,3.6,IELTS,6.7,admit,2023,True
1099,102,18,3.16,IELTS,6.1,reject,2023,True
1100,102,18,3.42,IELTS,6.4,admit,2025,True
1101,102,18,3.61,IELTS,7.2,admit,2023,True
1102,102,18,2.9,IELTS,7.9,reject,2024,True
1103,102,18,2.85,IELTS,8.0,reject,2024,True
1104,102,18,2.87,IELTS,6.7,reject,2023,True
1105,102,18,3.1,IELTS,6.9,admit,2024,True
1106,102,18,3.39,IELTS,6.7,admit,2023,True
1107,102,18,2.75,IELTS,7.4,admit,2025,True
1108,103,18,3.92,IELTS,6.8,admit,2025,True
1109,103,18,3.59,IELTS,7.0,admit,2023,True
1110,103,18,3.37,IELTS,7.7,admit,2024,True
1111,103,18,3.38,IELTS,7.0,admit,2024,True
1112,103,18,3.74,IELTS,6.6,admit,2024,True
1113,103,18,3.12,IELTS,6.6,admit,2023,True
1114,103,18,3.62,IELTS,7.2,admit,2023,True
1115,103,18,3.32,IELTS,6.6,admit,2025,True
1116,103,18,3.6,IELTS,7.5,admit,2024,True
1117,103,18,3.42,IELTS,6.7,reject,2023,True
1118,103,18,3.15,IELTS,6.8,reject,2024,True
1119,103,18,3.21,IELTS,6.9,admit,2023,True
1120,103,18,3.78,IELTS,5.9,admit,2024,True
1121,104,18,3.43,IELTS,7.4,admit,2024,True
1122,104,18,3.22,IELTS,6.9,reject,2024,True
1123,104,18,3.15,IELTS,6.4,admit,2023,True
1124,104,18,3.65,IELTS,6.0,admit,2023,True
1125,104,18,2.4,IELTS,6.2,admit,2023,True
1126,104,18,3.12,IELTS,6.7,reject,2025,True
1127,104,18,3.14,IELTS,7.1,admit,2025,True
1128,104,18,3.55,IELTS,7.1,reject,2024,True
1129,104,18,3.04,IELTS,7.6,admit,2025,True
1130,104,18,3.02,IELTS,6.4,admit,2023,True
1131,104,18,3.28,IELTS,7.1,admit,2024,True
1132,105,19,3.42,TOPIK,4,admit,2023,True
1133,105,19,3.11,TOPIK,4,admit,2025,True
1134,105,19,3.01,TOPIK,3,reject,2024,True
1135,105,19,3.07,TOPIK,6,admit,2025,True
1136,105,19,3.13,TOPIK,3,admit,2025,True
1137,105,19,3.85,TOPIK,6,admit,2025,True
1138,105,19,3.56,TOPIK,5,admit,2025,True
1139,105,19,3.6,TOPIK,3,admit,2024,True
1140,105,19,3.64,TOPIK,5,admit,2024,True
1141,106,19,2.88,IELTS,6.6,reject,2023,True
1142,106,19,3.08,IELTS,6.8,admit,2024,True
1143,106,19,2.81,IELTS,6.9,admit,2023,True
1144,106,19,2.79,IELTS,6.8,reject,2024,True
1145,106,19,2.54,IELTS,6.6,admit,2024,True
1146,106,19,2.99,IELTS,5.9,admit,2023,True
1147,106,19,3.42,IELTS,6.4,admit,2025,True
1148,106,19,2.53,IELTS,7.2,admit,2024,True
1149,106,19,2.97,IELTS,7.5,admit,2025,True
1150,106,19,3.72,IELTS,6.9,admit,2023,True
1151,106,19,2.91,IELTS,7.3,admit,2024,True
1152,106,19,3.25,IELTS,6.1,admit,2023,True
1153,106,19,3.19,IELTS,7.8,reject,2023,True
1154,106,19,3.74,IELTS,6.2,admit,2023,True
1155,107,19,3.12,IELTS,5.7,admit,2025,True
1156,107,19,3.37,IELTS,7.1,admit,2024,True
1157,107,19,3.03,IELTS,6.3,admit,2023,True
1158,107,19,2.76,IELTS,5.6,reject,2024,True
1159,107,19,3.08,IELTS,7.3,admit,2025,True
1160,107,19,3.7,IELTS,5.5,admit,2024,True
1161,107,19,2.91,IELTS,8.0,admit,2025,True
1162,107,19,3.73,IELTS,6.3,admit,2025,True
1163,107,19,3.72,IELTS,5.7,admit,2025,True
1164,107,19,3.36,IELTS,7.7,admit,2024,True
1165,107,19,3.23,IELTS,7.4,admit,2024,True
1166,107,19,2.99,IELTS,6.1,reject,2025,True
1167,107,19,2.57,IELTS,6.8,reject,2024,True
1168,107,19,3.3,IELTS,6.5,reject,2024,True
1169,108,19,3.28,IELTS,7.8,admit,2024,True
1170,108,19,3.28,IELTS,6.7,admit,2024,True
1171,108,19,3.88,IELTS,6.0,admit,2023,True
1172,108,19,2.9,IELTS,6.6,admit,2024,True
1173,108,19,3.05,IELTS,6.1,reject,2023,True
1174,108,19,3.17,IELTS,7.5,admit,2023,True
1175,108,19,3.69,IELTS,6.1,admit,2023,True
1176,108,19,3.85,IELTS,7.0,admit,2023,True
1177,108,19,3.65,IELTS,5.9,admit,2025,True
1178,109,19,3.47,IELTS,6.7,admit,2023,True
1179,109,19,3.49,IELTS,7.5,admit,2025,True
1180,109,19,2.78,IELTS,5.6,admit,2023,True
1181,109,19,3.85,IELTS,6.7,admit,2024,True
1182,109,19,3.91,IELTS,6.9,admit,2023,True
1183,109,19,3.48,IELTS,7.3,admit,2023,True
1184,109,19,3.65,IELTS,7.8,admit,2025,True
1185,109,19,2.97,IELTS,7.5,admit,2024,True
1186,109,19,3.28,IELTS,5.5,admit,2024,True
1187,110,20,4.0,IELTS,7.5,admit,2023,True
1188,110,20,3.8,IELTS,6.7,admit,2023,True
1189,110,20,3.38,IELTS,6.3,admit,2023,True
1190,110,20,3.8,IELTS,5.7,reject,2025,True
1191,110,20,3.49,IELTS,5.8,reject,2025,True
1192,110,20,3.53,IELTS,6.9,reject,2023,True
1193,110,20,2.96,IELTS,7.0,admit,2025,True
1194,110,20,3.48,IELTS,7.0,admit,2025,True
1195,110,20,3.0,IELTS,7.6,reject,2023,True
1196,110,20,2.78,IELTS,5.7,reject,2024,True
1197,110,20,3.72,IELTS,5.6,reject,2023,True
1198,110,20,2.89,IELTS,5.6,admit,2024,True
1199,110,20,3.67,IELTS,6.8,admit,2025,True
1200,111,20,3.56,IELTS,6.5,admit,2023,True
1201,111,20,3.45,IELTS,5.9,reject,2024,True
1202,111,20,3.94,IELTS,7.4,admit,2023,True
1203,111,20,3.21,IELTS,7.2,reject,2025,True
1204,111,20,3.75,IELTS,7.5,admit,2023,True
1205,111,20,3.34,IELTS,8.0,admit,2024,True
1206,111,20,3.63,IELTS,7.8,admit,2024,True
1207,111,20,3.65,IELTS,7.1,reject,2024,True
1208,111,20,3.15,IELTS,7.0,reject,2025,True
1209,111,20,3.14,IELTS,7.4,admit,2024,True
1210,111,20,3.76,IELTS,6.6,admit,2023,True
1211,111,20,3.73,IELTS,5.5,admit,2024,True
1212,112,20,3.51,IELTS,6.3,admit,2024,True
1213,112,20,4.0,IELTS,7.2,admit,2023,True
1214,112,20,3.54,IELTS,6.8,admit,2023,True
1215,112,20,3.5,IELTS,6.4,admit,2024,True
1216,112,20,3.53,IELTS,7.7,admit,2024,True
1217,112,20,3.51,IELTS,6.5,reject,2023,True
1218,112,20,3.31,IELTS,5.7,reject,2024,True
1219,112,20,3.75,IELTS,7.2,admit,2025,True
1220,113,20,4.0,IELTS,7.1,admit,2023,True
1221,113,20,3.0,IELTS,7.8,admit,2024,True
1222,113,20,3.86,IELTS,6.5,reject,2025,True
1223,113,20,3.44,IELTS,7.8,reject,2023,True
1224,113,20,2.77,IELTS,6.5,admit,2025,True
1225,113,20,3.26,IELTS,6.3,reject,2025,True
1226,113,20,3.86,IELTS,5.6,reject,2024,True
1227,113,20,4.0,IELTS,6.9,admit,2024,True
1228,113,20,3.34,IELTS,6.2,admit,2025,True
1229,113,20,3.24,IELTS,7.4,reject,2024,True
1230,113,20,3.79,IELTS,5.7,reject,2023,True
1231,113,20,3.58,IELTS,6.9,admit,2023,True
1232,114,20,3.79,IELTS,6.0,admit,2023,True
1233,114,20,3.39,IELTS,6.2,admit,2023,True
1234,114,20,3.61,IELTS,7.8,admit,2023,True
1235,114,20,3.36,IELTS,6.0,admit,2023,True
1236,114,20,3.82,IELTS,5.6,reject,2024,True
1237,114,20,2.86,IELTS,6.6,admit,2025,True
1238,114,20,2.94,IELTS,7.8,admit,2023,True
1239,114,20,3.24,IELTS,7.6,admit,2025,True
1240,114,20,4.0,IELTS,6.1,admit,2025,True
1241,114,20,4.0,IELTS,5.5,reject,2025,True
1242,114,20,3.17,IELTS,6.3,reject,2024,True
1243,114,20,3.76,IELTS,6.0,admit,2024,True
1244,115,20,4.0,IELTS,6.7,admit,2025,True
1245,115,20,3.47,IELTS,6.4,reject,2023,True
1246,115,20,3.16,IELTS,5.6,reject,2024,True
1247,115,20,3.81,IELTS,6.2,admit,2025,True
1248,115,20,4.0,IELTS,5.7,reject,2023,True
1249,115,20,3.96,IELTS,7.7,admit,2023,True
1250,115,20,3.24,IELTS,6.5,reject,2023,True
1251,115,20,3.81,IELTS,6.3,reject,2023,True
1252,115,20,3.63,IELTS,5.7,reject,2024,True
1253,115,20,3.14,IELTS,5.6,reject,2024,True
1254,115,20,3.44,IELTS,6.3,admit,2025,True
1255,115,20,4.0,IELTS,6.4,admit,2023,True
1256,116,21,3.21,IELTS,7.9,admit,2024,True
1257,116,21,3.56,IELTS,5.7,admit,2023,True
1258,116,21,2.84,IELTS,7.0,admit,2025,True
1259,116,21,2.75,IELTS,6.6,admit,2023,True
1260,116,21,3.38,IELTS,6.3,admit,2025,True
1261,116,21,2.88,IELTS,7.2,admit,2025,True
1262,116,21,2.77,IELTS,6.3,reject,2023,True
1263,116,21,3.46,IELTS,7.8,admit,2023,True
1264,116,21,2.95,IELTS,7.8,reject,2024,True
1265,116,21,3.54,IELTS,7.3,admit,2025,True
1266,116,21,3.33,IELTS,7.3,admit,2024,True
1267,116,21,3.44,IELTS,7.4,admit,2023,True
1268,117,21,3.08,IELTS,6.2,reject,2025,True
1269,117,21,3.2,IELTS,8.0,admit,2023,True
1270,117,21,3.21,IELTS,6.9,admit,2025,True
1271,117,21,3.16,IELTS,5.7,admit,2025,True
1272,117,21,3.23,IELTS,6.8,admit,2023,True
1273,117,21,3.02,IELTS,6.5,admit,2025,True
1274,117,21,2.97,IELTS,6.0,admit,2025,True
1275,117,21,3.91,IELTS,6.1,admit,2025,True
1276,117,21,2.76,IELTS,7.4,admit,2024,True
1277,117,21,3.42,IELTS,6.3,admit,2025,True
1278,117,21,2.85,IELTS,6.6,reject,2023,True
1279,117,21,3.12,IELTS,6.3,admit,2023,True
1280,117,21,2.81,IELTS,6.9,admit,2023,True
1281,118,21,3.25,IELTS,6.6,reject,2025,True
1282,118,21,2.74,IELTS,7.7,admit,2023,True
1283,118,21,2.7,IELTS,6.9,admit,2023,True
1284,118,21,3.5,IELTS,7.9,admit,2024,True
1285,118,21,2.91,IELTS,7.6,admit,2024,True
1286,118,21,3.33,IELTS,6.2,reject,2023,True
1287,118,21,2.96,IELTS,7.6,admit,2023,True
1288,118,21,3.13,IELTS,6.8,admit,2023,True
1289,118,21,3.65,IELTS,5.8,admit,2024,True
1290,118,21,2.94,IELTS,5.6,admit,2023,True
1291,118,21,3.72,IELTS,5.7,admit,2023,True
1292,118,21,2.71,IELTS,7.8,reject,2023,True
1293,118,21,3.13,IELTS,7.3,admit,2025,True
1294,119,21,3.2,IELTS,7.3,admit,2023,True
1295,119,21,3.19,IELTS,6.9,admit,2025,True
1296,119,21,3.22,IELTS,7.8,admit,2023,True
1297,119,21,3.49,IELTS,5.9,admit,2025,True
1298,119,21,3.19,IELTS,6.5,admit,2024,True
1299,119,21,3.3,IELTS,7.7,reject,2025,True
1300,119,21,3.56,IELTS,7.1,admit,2024,True
1301,119,21,2.94,IELTS,7.5,admit,2024,True
1302,119,21,3.36,IELTS,6.1,admit,2024,True
1303,119,21,2.99,IELTS,7.0,admit,2023,True
1304,119,21,3.46,IELTS,6.2,admit,2025,True
1305,119,21,3.54,IELTS,7.1,admit,2025,True
1306,120,21,3.41,IELTS,6.9,admit,2024,True
1307,120,21,3.45,IELTS,6.5,admit,2023,True
1308,120,21,3.3,IELTS,6.2,admit,2023,True
1309,120,21,2.84,IELTS,5.9,admit,2023,True
1310,120,21,3.0,IELTS,6.4,admit,2024,True
1311,120,21,3.02,IELTS,7.6,reject,2023,True
1312,120,21,4.0,IELTS,5.7,admit,2025,True
1313,120,21,3.25,IELTS,6.8,admit,2023,True
1314,120,21,3.09,IELTS,6.0,admit,2023,True
1315,120,21,3.29,IELTS,8.0,admit,2023,True
1316,120,21,2.86,IELTS,7.0,reject,2023,True
1317,120,21,3.24,IELTS,6.3,admit,2023,True
1318,120,21,3.82,IELTS,6.4,admit,2023,True
1319,121,22,3.17,TOPIK,3,admit,2025,True
1320,121,22,3.15,TOPIK,4,reject,2024,True
1321,121,22,2.88,TOPIK,4,admit,2025,True
1322,121,22,3.31,TOPIK,5,admit,2025,True
1323,121,22,3.0,TOPIK,5,reject,2025,True
1324,121,22,3.54,TOPIK,5,admit,2023,True
1325,121,22,2.34,TOPIK,4,admit,2024,True
1326,121,22,2.78,TOPIK,6,reject,2025,True
1327,121,22,2.91,TOPIK,6,reject,2023,True
1328,121,22,2.83,TOPIK,5,admit,2024,True
1329,122,22,3.55,IELTS,6.9,admit,2023,True
1330,122,22,3.3,IELTS,6.8,admit,2023,True
1331,122,22,2.77,IELTS,7.5,admit,2025,True
1332,122,22,3.83,IELTS,6.2,admit,2024,True
1333,122,22,2.68,IELTS,6.9,admit,2023,True
1334,122,22,2.67,IELTS,5.8,reject,2024,True
1335,122,22,3.07,IELTS,5.6,admit,2024,True
1336,122,22,2.86,IELTS,7.7,admit,2024,True
1337,122,22,3.21,IELTS,5.8,admit,2025,True
1338,122,22,3.44,IELTS,7.8,admit,2025,True
1339,122,22,3.38,IELTS,5.9,admit,2024,True
1340,122,22,2.43,IELTS,7.3,admit,2024,True
1341,122,22,3.59,IELTS,7.6,admit,2023,True
1342,123,22,3.71,IELTS,6.0,admit,2024,True
1343,123,22,3.05,IELTS,5.5,reject,2023,True
1344,123,22,2.74,IELTS,7.6,reject,2024,True
1345,123,22,3.04,IELTS,6.8,admit,2024,True
1346,123,22,3.17,IELTS,5.6,admit,2023,True
1347,123,22,3.39,IELTS,6.0,admit,2024,True
1348,123,22,2.96,IELTS,7.4,admit,2024,True
1349,123,22,3.32,IELTS,5.5,admit,2023,True
1350,123,22,3.38,IELTS,5.8,admit,2023,True
1351,124,22,3.24,IELTS,7.5,admit,2025,True
1352,124,22,4.0,IELTS,5.7,admit,2024,True
1353,124,22,3.24,IELTS,5.6,reject,2025,True
1354,124,22,3.32,IELTS,5.8,admit,2024,True
1355,124,22,2.92,IELTS,7.7,admit,2023,True
1356,124,22,3.69,IELTS,7.2,admit,2024,True
1357,124,22,3.23,IELTS,7.4,reject,2025,True
1358,124,22,3.55,IELTS,7.9,admit,2024,True
1359,124,22,3.21,IELTS,7.5,admit,2025,True
1360,124,22,3.29,IELTS,6.6,admit,2023,True
1361,125,22,3.1,IELTS,6.1,reject,2023,True
1362,125,22,3.4,IELTS,6.1,admit,2025,True
1363,125,22,3.19,IELTS,7.5,reject,2024,True
1364,125,22,2.86,IELTS,6.7,admit,2025,True
1365,125,22,3.12,IELTS,5.9,reject,2023,True
1366,125,22,3.66,IELTS,6.9,admit,2024,True
1367,125,22,3.61,IELTS,6.3,admit,2024,True
1368,125,22,2.78,IELTS,6.8,admit,2024,True
1369,125,22,3.37,IELTS,5.9,admit,2025,True
1370,125,22,3.61,IELTS,6.4,admit,2023,True
1371,125,22,2.46,IELTS,6.9,admit,2023,True
1372,125,22,3.76,IELTS,6.1,admit,2025,True
1373,125,22,3.31,IELTS,7.6,admit,2023,True
1374,125,22,2.8,IELTS,6.7,admit,2024,True
1375,126,23,2.62,IELTS,6.3,reject,2025,True
1376,126,23,2.78,IELTS,5.7,reject,2023,True
1377,126,23,3.56,IELTS,5.5,admit,2025,True
1378,126,23,2.87,IELTS,6.6,admit,2023,True
1379,126,23,2.95,IELTS,7.2,admit,2023,True
1380,126,23,3.04,IELTS,7.5,admit,2024,True
1381,126,23,2.99,IELTS,8.0,admit,2023,True
1382,126,23,2.39,IELTS,8.0,admit,2025,True
1383,126,23,3.23,IELTS,7.8,reject,2025,True
1384,126,23,3.05,IELTS,7.3,reject,2024,True
1385,126,23,3.37,IELTS,5.6,admit,2023,True
1386,126,23,3.33,IELTS,6.5,admit,2024,True
1387,126,23,2.84,IELTS,6.0,admit,2025,True
1388,126,23,3.36,IELTS,6.0,admit,2024,True
1389,127,23,2.9,IELTS,7.7,admit,2025,True
1390,127,23,3.29,IELTS,5.7,admit,2023,True
1391,127,23,3.53,IELTS,7.9,admit,2025,True
1392,127,23,2.81,IELTS,7.1,admit,2024,True
1393,127,23,3.57,IELTS,7.8,admit,2024,True
1394,127,23,2.82,IELTS,6.8,admit,2024,True
1395,127,23,2.96,IELTS,6.6,admit,2024,True
1396,127,23,3.32,IELTS,7.6,admit,2023,True
1397,127,23,3.05,IELTS,6.9,admit,2025,True
1398,127,23,3.94,IELTS,6.9,admit,2025,True
1399,127,23,2.37,IELTS,5.7,reject,2023,True
1400,127,23,2.72,IELTS,8.0,reject,2024,True
1401,127,23,3.01,IELTS,7.7,admit,2024,True
1402,127,23,3.18,IELTS,7.1,admit,2023,True
1403,128,23,2.97,IELTS,6.9,admit,2024,True
1404,128,23,2.75,IELTS,6.8,admit,2024,True
1405,128,23,2.76,IELTS,7.3,admit,2024,True
1406,128,23,3.12,IELTS,6.2,admit,2023,True
1407,128,23,3.15,IELTS,6.9,admit,2024,True
1408,128,23,2.59,IELTS,6.9,admit,2023,True
1409,128,23,3.79,IELTS,7.1,admit,2025,True
1410,128,23,3.11,IELTS,5.8,admit,2024,True
1411,129,23,3.54,IELTS,7.6,admit,2025,True
1412,129,23,3.56,IELTS,7.0,reject,2023,True
1413,129,23,3.57,IELTS,7.5,admit,2023,True
1414,129,23,3.66,IELTS,6.1,admit,2023,True
1415,129,23,3.56,IELTS,5.7,admit,2025,True
1416,129,23,3.11,IELTS,7.6,reject,2024,True
1417,129,23,3.38,IELTS,6.6,admit,2025,True
1418,129,23,3.09,IELTS,6.9,reject,2025,True
1419,129,23,2.98,IELTS,5.8,admit,2024,True
1420,129,23,2.89,IELTS,6.7,admit,2023,True
1421,130,23,2.95,IELTS,6.7,admit,2024,True
1422,130,23,3.73,IELTS,5.5,reject,2024,True
1423,130,23,3.13,IELTS,6.8,reject,2025,True
1424,130,23,3.56,IELTS,7.8,admit,2024,True
1425,130,23,2.96,IELTS,6.2,admit,2025,True
1426,130,23,3.02,IELTS,6.1,admit,2024,True
1427,130,23,3.43,IELTS,7.3,admit,2025,True
1428,130,23,2.77,IELTS,6.8,reject,2025,True
1429,130,23,3.33,IELTS,5.5,admit,2024,True
1430,131,24,3.2,IELTS,6.2,admit,2025,True
1431,131,24,3.06,IELTS,7.0,reject,2025,True
1432,131,24,3.07,IELTS,7.9,admit,2023,True
1433,131,24,3.29,IELTS,7.0,admit,2023,True
1434,131,24,3.11,IELTS,6.9,reject,2025,True
1435,131,24,3.06,IELTS,6.7,reject,2023,True
1436,131,24,2.9,IELTS,6.6,reject,2024,True
1437,131,24,2.97,IELTS,7.4,admit,2025,True
1438,131,24,2.66,IELTS,6.2,admit,2024,True
1439,131,24,3.09,IELTS,7.9,admit,2024,True
1440,131,24,3.26,IELTS,5.7,reject,2025,True
1441,131,24,2.98,IELTS,6.7,admit,2024,True
1442,131,24,3.01,IELTS,6.0,admit,2024,True
1443,132,24,3.14,IELTS,5.7,admit,2024,True
1444,132,24,3.24,IELTS,5.5,admit,2023,True
1445,132,24,2.63,IELTS,7.2,admit,2023,True
1446,132,24,2.52,IELTS,6.3,admit,2025,True
1447,132,24,2.32,IELTS,6.7,admit,2023,True
1448,132,24,3.07,IELTS,7.5,reject,2023,True
1449,132,24,3.2,IELTS,7.2,admit,2025,True
1450,132,24,3.49,IELTS,6.9,reject,2024,True
1451,132,24,3.0,IELTS,5.6,reject,2023,True
1452,132,24,3.41,IELTS,5.7,admit,2024,True
1453,132,24,3.49,IELTS,7.4,admit,2025,True
1454,132,24,3.34,IELTS,6.9,reject,2023,True
1455,132,24,3.35,IELTS,7.7,admit,2024,True
1456,133,24,3.65,IELTS,5.7,admit,2023,True
1457,133,24,3.19,IELTS,5.6,reject,2025,True
1458,133,24,3.24,IELTS,6.7,admit,2023,True
1459,133,24,2.89,IELTS,7.9,reject,2025,True
1460,133,24,2.83,IELTS,5.6,admit,2023,True
1461,133,24,3.32,IELTS,7.5,admit,2024,True
1462,133,24,3.2,IELTS,7.9,reject,2023,True
1463,133,24,3.42,IELTS,7.8,admit,2025,True
1464,133,24,3.52,IELTS,6.7,admit,2023,True
1465,133,24,3.67,IELTS,5.8,admit,2025,True
1466,133,24,3.3,IELTS,7.8,admit,2025,True
1467,134,24,2.84,IELTS,5.7,reject,2025,True
1468,134,24,2.92,IELTS,6.7,reject,2025,True
1469,134,24,3.57,IELTS,6.3,admit,2023,True
1470,134,24,3.44,IELTS,7.2,admit,2023,True
1471,134,24,3.18,IELTS,7.6,reject,2025,True
1472,134,24,3.26,IELTS,7.0,admit,2025,True
1473,134,24,3.26,IELTS,5.9,admit,2025,True
1474,134,24,3.93,IELTS,6.6,admit,2025,True
1475,134,24,3.76,IELTS,7.1,admit,2025,True
1476,134,24,3.81,IELTS,5.5,admit,2025,True
1477,134,24,4.0,IELTS,7.3,admit,2024,True
1478,135,24,3.39,IELTS,7.2,admit,2024,True
1479,135,24,3.27,IELTS,7.1,admit,2024,True
1480,135,24,3.13,IELTS,6.1,admit,2023,True
1481,135,24,3.56,IELTS,6.7,reject,2023,True
1482,135,24,3.4,IELTS,7.6,admit,2024,True
1483,135,24,3.61,IELTS,5.8,admit,2025,True
1484,135,24,3.36,IELTS,7.0,reject,2023,True
1485,135,24,2.96,IELTS,7.1,admit,2025,True
1486,135,24,3.33,IELTS,6.0,reject,2023,True
1487,135,24,3.78,IELTS,6.7,admit,2025,True
1488,135,24,2.71,IELTS,5.6,admit,2025,True
1489,136,25,3.1,IELTS,5.9,reject,2024,True
1490,136,25,2.36,IELTS,6.8,admit,2025,True
1491,136,25,3.07,IELTS,6.3,admit,2023,True
1492,136,25,2.69,IELTS,7.7,admit,2025,True
1493,136,25,3.08,IELTS,7.3,reject,2024,True
1494,136,25,3.29,IELTS,7.7,admit,2023,True
1495,136,25,2.42,IELTS,5.9,reject,2024,True
1496,136,25,3.22,IELTS,5.9,admit,2024,True
1497,137,25,3.26,IELTS,6.2,admit,2025,True
1498,137,25,3.46,IELTS,7.2,admit,2025,True
1499,137,25,3.45,IELTS,6.5,admit,2025,True
1500,137,25,3.4,IELTS,7.7,admit,2023,True
1501,137,25,3.88,IELTS,6.9,admit,2025,True
1502,137,25,2.93,IELTS,5.7,reject,2024,True
1503,137,25,3.31,IELTS,6.7,admit,2025,True
1504,137,25,2.96,IELTS,7.3,reject,2025,True
1505,137,25,3.16,IELTS,6.1,reject,2025,True
1506,137,25,3.52,IELTS,7.8,admit,2024,True
1507,137,25,3.25,IELTS,6.7,admit,2025,True
1508,137,25,3.14,IELTS,6.6,admit,2023,True
1509,137,25,3.32,IELTS,6.1,admit,2025,True
1510,138,25,2.8,TOPIK,6,reject,2025,True
1511,138,25,2.99,TOPIK,3,admit,2023,True
1512,138,25,3.35,TOPIK,5,admit,2024,True
1513,138,25,3.51,TOPIK,3,reject,2024,True
1514,138,25,2.7,TOPIK,4,reject,2024,True
1515,138,25,3.43,TOPIK,6,admit,2025,True
1516,138,25,3.8,TOPIK,3,admit,2023,True
1517,138,25,3.11,TOPIK,6,admit,2023,True
1518,138,25,3.23,TOPIK,4,admit,2025,True
1519,138,25,2.92,TOPIK,3,admit,2023,True
1520,138,25,2.93,TOPIK,5,reject,2025,True
1521,138,25,2.86,TOPIK,3,admit,2025,True
1522,138,25,3.41,TOPIK,3,admit,2025,True
1523,139,25,3.61,IELTS,5.8,admit,2023,True
1524,139,25,3.32,IELTS,7.7,admit,2023,True
1525,139,25,3.37,IELTS,7.7,admit,2024,True
1526,139,25,3.04,IELTS,6.2,admit,2024,True
1527,139,25,2.96,IELTS,7.6,admit,2023,True
1528,139,25,3.47,IELTS,7.2,admit,2024,True
1529,139,25,3.03,IELTS,7.2,reject,2025,True
1530,139,25,3.45,IELTS,6.0,reject,2025,True
1531,139,25,4.0,IELTS,6.2,reject,2025,True
1532,140,25,3.71,IELTS,6.2,admit,2024,True
